"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","clean","uncommon"
"I really don't like Hillary. I wish I could vote for Bill again. Or Obama.",FALSE,0,NA,2015-10-04 04:09:05,FALSE,NA,"A650523004464701440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericgorall",0,FALSE,FALSE,"-75.68819956","45.40660102","i really dont like hillary i wish i could vote for bill again or obama","really dont like hillary wish vote bill obama"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 04:08:15,FALSE,NA,"A650522796607582209",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jkm920213",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"RT @PhilipRucker: A lot of great moments for Hillary on #SNL. Awesome skit. Introducing Miley Cyrus in lion rags outfit is not one of them …",FALSE,0,NA,2015-10-04 04:08:05,FALSE,NA,"A650522755419365376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rolling_2",8,TRUE,FALSE,NA,NA,"rt philiprucker a lot of great moments for hillary on snl awesome skit introducing miley cyrus in lion rags outfit is not one of them ","rt philiprucker lot great moments hillary snl awesome skit introducing miley cyrus lion rags outfit one"
"RT @PhilipRucker: A lot of great moments for Hillary on #SNL. Awesome skit. Introducing Miley Cyrus in lion rags outfit is not one of them …",FALSE,0,NA,2015-10-04 04:07:44,FALSE,NA,"A650522664939986944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Plantflowes",8,TRUE,FALSE,NA,NA,"rt philiprucker a lot of great moments for hillary on snl awesome skit introducing miley cyrus in lion rags outfit is not one of them ","rt philiprucker lot great moments hillary snl awesome skit introducing miley cyrus lion rags outfit one"
"RT @PhilipRucker: A lot of great moments for Hillary on #SNL. Awesome skit. Introducing Miley Cyrus in lion rags outfit is not one of them …",FALSE,0,NA,2015-10-04 04:07:21,FALSE,NA,"A650522571889319936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaBearded0ne",8,TRUE,FALSE,NA,NA,"rt philiprucker a lot of great moments for hillary on snl awesome skit introducing miley cyrus in lion rags outfit is not one of them ","rt philiprucker lot great moments hillary snl awesome skit introducing miley cyrus lion rags outfit one"
"@molodyko not a Hillary lover, but federal prison for what exactly?",FALSE,0,"molodyko",2015-10-04 04:07:18,FALSE,"A650519956455583744","A650522555514769409","A35227730","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericgorall",0,FALSE,FALSE,"-75.6853167","45.40478339","molodyko not a hillary lover but federal prison for what exactly","molodyko hillary lover federal prison exactly"
"RT @PhilipRucker: A lot of great moments for Hillary on #SNL. Awesome skit. Introducing Miley Cyrus in lion rags outfit is not one of them …",FALSE,0,NA,2015-10-04 04:07:03,FALSE,NA,"A650522495372673025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JChaseWilliams",8,TRUE,FALSE,NA,NA,"rt philiprucker a lot of great moments for hillary on snl awesome skit introducing miley cyrus in lion rags outfit is not one of them ","rt philiprucker lot great moments hillary snl awesome skit introducing miley cyrus lion rags outfit one"
"RT @PhilipRucker: A lot of great moments for Hillary on #SNL. Awesome skit. Introducing Miley Cyrus in lion rags outfit is not one of them …",FALSE,0,NA,2015-10-04 04:05:26,FALSE,NA,"A650522085744377856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattColtHall",8,TRUE,FALSE,NA,NA,"rt philiprucker a lot of great moments for hillary on snl awesome skit introducing miley cyrus in lion rags outfit is not one of them ","rt philiprucker lot great moments hillary snl awesome skit introducing miley cyrus lion rags outfit one"
"A lot of great moments for Hillary on #SNL. Awesome skit. Introducing Miley Cyrus in lion rags outfit is not one of them though.",FALSE,9,NA,2015-10-04 04:04:56,FALSE,NA,"A650521962326945792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilipRucker",8,FALSE,FALSE,"-86.77835298","36.16308269","a lot of great moments for hillary on snl awesome skit introducing miley cyrus in lion rags outfit is not one of them though","lot great moments hillary snl awesome skit introducing miley cyrus lion rags outfit one though"
"If Hillary doesn't get a bump in the polls for that, I don't know what will.",FALSE,0,NA,2015-10-04 04:02:13,FALSE,NA,"A650521280228163584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jo_wauters2014",0,FALSE,FALSE,"-92.2769022","42.0658928","if hillary doesnt get a bump in the polls for that i dont know what will","hillary doesnt get bump polls dont know will"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 03:59:48,FALSE,NA,"A650520669533270016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmwaymack",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 03:59:17,FALSE,NA,"A650520538599825408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DemFromCT",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 03:58:49,FALSE,NA,"A650520422732070913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lulu742",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"Hillary on SNL YIKES!!!!!",FALSE,0,NA,2015-10-04 03:58:26,FALSE,NA,"A650520328238690304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","LindaSHinds",0,FALSE,FALSE,"-84.67086573","39.18150704","hillary on snl yikes","hillary snl yikes"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 03:58:22,FALSE,NA,"A650520309976694784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KevincwenLo",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 03:58:04,FALSE,NA,"A650520233405480961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaBearded0ne",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 03:57:32,FALSE,NA,"A650520098420170752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KPhed",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 03:57:21,FALSE,NA,"A650520053750890496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JeffreyGoldberg",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"RT @PhilipRucker: Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,0,NA,2015-10-04 03:56:58,FALSE,NA,"A650519957172711424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tidilee",14,TRUE,FALSE,NA,NA,"rt philiprucker totally rt blakehounshell ok this hillary sketch was worth staying up for","rt philiprucker totally rt blakehounshell ok hillary sketch worth staying"
"Totally RT @blakehounshell: OK this Hillary sketch was worth staying up for.",FALSE,16,"blakehounshell",2015-10-04 03:56:45,FALSE,"A650519741912731648","A650519904299433985","A17243582","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilipRucker",14,FALSE,FALSE,"-86.77959096","36.16326575","totally rt blakehounshell ok this hillary sketch was worth staying up for","totally rt blakehounshell ok hillary sketch worth staying"
"Hillary just did a #Trump impersonation on #SNL This is Gold! #ComicGold",FALSE,1,NA,2015-10-04 03:56:39,FALSE,NA,"A650519878143766528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevOrzechowski",0,FALSE,FALSE,"-71.5550769","41.1677616","hillary just did a trump impersonation on snl this is gold comicgold","hillary just trump impersonation snl gold comicgold"
"Hillary!!!!! #snl",FALSE,3,NA,2015-10-04 03:56:05,FALSE,NA,"A650519733704466432",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","SallyAlbright",1,FALSE,FALSE,"-77.01913078","38.88149707","hillary snl","hillary snl"
"Hillary is on #SNL I'm digging it!",FALSE,0,NA,2015-10-04 03:53:59,FALSE,NA,"A650519204408479744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevOrzechowski",0,FALSE,FALSE,"-71.5550765","41.167762","hillary is on snl im digging it","hillary snl im digging"
"RT @realDonaldTrump: Hillary said such nasty things about me, read directly off her teleprompter...but there was no emotion, no truth. Just…",FALSE,0,NA,2015-10-04 03:50:07,FALSE,NA,"A650518234429587457",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PetePetretich",2934,TRUE,FALSE,NA,NA,"rt realdonaldtrump hillary said such nasty things about me read directly off her teleprompterbut there was no emotion no truth just","rt realdonaldtrump hillary said nasty things read directly teleprompterbut emotion truth just"
".@wadijr @deray Was #Hillary late?",FALSE,0,"wadijr",2015-10-04 03:50:07,FALSE,"A650018539286491136","A650518232252547073","A122567777","<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","GDAEman",0,FALSE,FALSE,"-76.61724337","39.33333333","wadijr deray was hillary late","wadijr deray hillary late"
"RT @francis1928: Tea Party Patriot May Vote for Hillary Because (wait for it) the GOP Will Repeal His Obamacare http://t.co/8OCxKGOoGa",FALSE,0,NA,2015-10-04 03:48:49,FALSE,NA,"A650517907449839617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DanCas2",3,TRUE,FALSE,NA,NA,"rt francis1928 tea party patriot may vote for hillary because wait for it the gop will repeal his obamacare ","rt francis1928 tea party patriot may vote hillary wait gop will repeal obamacare"
"RT @francis1928: Tea Party Patriot May Vote for Hillary Because (wait for it) the GOP Will Repeal His Obamacare http://t.co/8OCxKGOoGa",FALSE,0,NA,2015-10-04 03:22:26,FALSE,NA,"A650511266843377664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Plantflowes",3,TRUE,FALSE,NA,NA,"rt francis1928 tea party patriot may vote for hillary because wait for it the gop will repeal his obamacare ","rt francis1928 tea party patriot may vote hillary wait gop will repeal obamacare"
"Tea Party Patriot May Vote for Hillary Because (wait for it) the GOP Will Repeal His Obamacare http://t.co/8OCxKGOoGa",FALSE,2,NA,2015-10-04 03:21:57,FALSE,NA,"A650511146483453952",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","francis1928",3,FALSE,FALSE,"-117.15499147","32.77477477","tea party patriot may vote for hillary because wait for it the gop will repeal his obamacare ","tea party patriot may vote hillary wait gop will repeal obamacare"
"@HillaryClinton who do you pray to? Hillary",FALSE,0,"HillaryClinton",2015-10-04 01:03:59,FALSE,"A650416782621155328","A650476425284186112","A1339835893","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","EricStevenVogel",0,FALSE,FALSE,"-97.31715849","37.64662882","hillaryclinton who do you pray to hillary","hillaryclinton pray hillary"
"I love his devil hoodie.Don't you think?Hahaha @iambugoy @chrischansaura chelsbrit23 @ Medicine Hat,… https://t.co/x7biPYRuNh",FALSE,0,NA,2015-10-04 00:09:53,FALSE,NA,"A650462808623058944",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","hillary_busadre",0,FALSE,FALSE,"-110.683","50.0333","i love his devil hoodiedont you thinkhahaha iambugoy chrischansaura chelsbrit23  medicine hat ","love devil hoodiedont thinkhahaha iambugoy chrischansaura chelsbrit23  medicine hat"
"RT @atwhoseexpense: Odd, coming from a man who never once stopped campaigning even after he was elected... #nobama #standwithben http://t.c…",FALSE,0,NA,2015-10-03 23:53:55,FALSE,NA,"A650458791595638788",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","Global_Britain",3,TRUE,FALSE,NA,NA,"rt atwhoseexpense odd coming from a man who never once stopped campaigning even after he was elected nobama standwithben ","rt atwhoseexpense odd coming man never stopped campaigning even elected nobama standwithben"
"After #Hillary's comments about Iraq being a ""business opportunity"", her Syria stance is especially troubling. http://t.co/DDfDetb2rk",FALSE,0,NA,2015-10-03 23:43:45,FALSE,NA,"A650456234122854400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trekkerteach12",0,FALSE,FALSE,"-118.4032412","33.8767295","after hillarys comments about iraq being a ""business opportunity"" her syria stance is especially troubling ","hillarys comments iraq ""business opportunity"" syria stance especially troubling"
"Loved celebrating you, Hillary &amp; Spencer! Now let's get to the dance floor... #anewyorkinnashville @… https://t.co/WGxrCBCz9g",FALSE,0,NA,2015-10-03 23:41:13,FALSE,NA,"A650455595514892288",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GraceElizabethO",0,FALSE,FALSE,"-86.78333333","36.16666667","loved celebrating you hillary amp spencer now lets get to the dance floor anewyorkinnashville  ","loved celebrating hillary amp spencer now lets get dance floor anewyorkinnashville "
"Just posted: Trump today on shooting, guns, Christmas, Syria's Trojan horse, Marco's hair and Hillary's Benghazi http://t.co/Ky85jCwLok",FALSE,2,NA,2015-10-03 22:32:36,FALSE,NA,"A650438326906933248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PhilipRucker",0,FALSE,FALSE,"-86.82501554","35.9265016","just posted trump today on shooting guns christmas syrias trojan horse marcos hair and hillarys benghazi ","just posted trump today shooting guns christmas syrias trojan horse marcos hair hillarys benghazi"
"RT @atwhoseexpense: Odd, coming from a man who never once stopped campaigning even after he was elected... #nobama #standwithben http://t.c…",FALSE,0,NA,2015-10-03 22:07:39,FALSE,NA,"A650432047140503552",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","lightfromright",3,TRUE,FALSE,NA,NA,"rt atwhoseexpense odd coming from a man who never once stopped campaigning even after he was elected nobama standwithben ","rt atwhoseexpense odd coming man never stopped campaigning even elected nobama standwithben"
"RT @atwhoseexpense: Odd, coming from a man who never once stopped campaigning even after he was elected... #nobama #standwithben http://t.c…",FALSE,0,NA,2015-10-03 22:07:10,FALSE,NA,"A650431926910754816",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","tmoiv",3,TRUE,FALSE,NA,NA,"rt atwhoseexpense odd coming from a man who never once stopped campaigning even after he was elected nobama standwithben ","rt atwhoseexpense odd coming man never stopped campaigning even elected nobama standwithben"
"Odd, coming from a man who never once stopped campaigning even after he was elected... #nobama #standwithben http://t.co/0CL8cLbSSz",FALSE,1,NA,2015-10-03 22:00:28,FALSE,NA,"A650430242306134016",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","atwhoseexpense",3,FALSE,FALSE,"-123.8025803","46.96387401","odd coming from a man who never once stopped campaigning even after he was elected nobama standwithben ","odd coming man never stopped campaigning even elected nobama standwithben"
"Spotted in Brooklyn: Hillary V Wyse. Searching for Dan Humphrey in DUMBO.… https://t.co/KiwKkfVo8p",FALSE,1,NA,2015-10-03 21:39:37,FALSE,NA,"A650424992581029888",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","HillaryVictoria",0,FALSE,FALSE,"-73.98804982","40.70251874","spotted in brooklyn hillary v wyse searching for dan humphrey in dumbo ","spotted brooklyn hillary v wyse searching dan humphrey dumbo"
"I love weddings and fall and fall weddings congrats Ellen and Hillary @… https://t.co/oSiKsWgubs",FALSE,1,NA,2015-10-03 21:24:07,FALSE,NA,"A650421092880920577",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","maggie_lawless",0,FALSE,FALSE,"-70.47686158","43.94086219","i love weddings and fall and fall weddings congrats ellen and hillary  ","love weddings fall fall weddings congrats ellen hillary "
"Trollin with my best friends!!! #tourdefat  hillary_spring kimberlyinnyc whitstark45 missyl303… https://t.co/9vMGw1XogQ",FALSE,1,NA,2015-10-03 20:44:44,FALSE,NA,"A650411183816736768",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","creitmyer",0,FALSE,FALSE,"-111.9399719","33.4295807","trollin with my best friends tourdefat  hillaryspring kimberlyinnyc whitstark45 missyl303 ","trollin best friends tourdefat  hillaryspring kimberlyinnyc whitstark45 missyl303"
"Email: Hillary Lashed Out at Staff, Denied Gay-Friendly Passports http://t.co/GHTDkTQBoJ #Newsmax via @Newsmax_Media",FALSE,0,NA,2015-10-03 15:58:41,FALSE,NA,"A650339194250792961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","condale48",0,FALSE,FALSE,"-74.3301056","44.8458671","email hillary lashed out at staff denied gayfriendly passports ","email hillary lashed staff denied gayfriendly passports"
"Are you smarter than a Hillary for New Hampshire Fall Fellow?! @ Claremont Fall Festival &amp; Chili… https://t.co/L8w0Xs7grM",FALSE,0,NA,2015-10-03 14:12:02,FALSE,NA,"A650312355398709248",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ErolYayboke",0,FALSE,FALSE,"-72.3449936","43.3799896","are you smarter than a hillary for new hampshire fall fellow  claremont fall festival amp chili ","smarter hillary new hampshire fall fellow  claremont fall festival amp chili"
"I need to vote for Hillary that was so wrong and disgusting. What is this country becoming and you can't even trust your elected officials",FALSE,0,NA,2015-10-03 13:49:48,FALSE,NA,"A650306760410992640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wakeupcallshow",0,FALSE,FALSE,"-80.49214907","27.57290684","i need to vote for hillary that was so wrong and disgusting what is this country becoming and you cant even trust your elected officials","need vote hillary wrong disgusting country becoming cant even trust elected officials"
"@benshapiro @mimimayesTN Never forget Benghazi &amp; the Savage Muslims.  Also Hillary &amp; BO.",FALSE,1,"benshapiro",2015-10-03 13:24:00,FALSE,"A650075879884746757","A650300269864046592","A17995040","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnnKirsch1",1,FALSE,FALSE,"-81.48207787","29.97251813","benshapiro mimimayestn never forget benghazi amp the savage muslims  also hillary amp bo","benshapiro mimimayestn never forget benghazi amp savage muslims  also hillary amp bo"
"RT @amandahite: Ready for #Hillary who is about to address the humanrightscampaign hrc #lgbt #equality @ The… https://t.co/rT5J6B1W5g",FALSE,0,NA,2015-10-03 12:58:44,FALSE,NA,"A650293907880673284",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jenmisstx",2,TRUE,FALSE,NA,NA,"rt amandahite ready for hillary who is about to address the humanrightscampaign hrc lgbt equality  the ","rt amandahite ready hillary address humanrightscampaign hrc lgbt equality "
"RT @amandahite: Ready for #Hillary who is about to address the humanrightscampaign hrc #lgbt #equality @ The… https://t.co/rT5J6B1W5g",FALSE,0,NA,2015-10-03 12:57:41,FALSE,NA,"A650293643895443456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eroberts123",2,TRUE,FALSE,NA,NA,"rt amandahite ready for hillary who is about to address the humanrightscampaign hrc lgbt equality  the ","rt amandahite ready hillary address humanrightscampaign hrc lgbt equality "
"Ready for #Hillary who is about to address the humanrightscampaign hrc #lgbt #equality @ The… https://t.co/rT5J6B1W5g",FALSE,4,NA,2015-10-03 12:57:19,FALSE,NA,"A650293552812007424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","amandahite",2,FALSE,FALSE,"-77.0394669","38.9044609","ready for hillary who is about to address the humanrightscampaign hrc lgbt equality  the ","ready hillary address humanrightscampaign hrc lgbt equality "
"RT @Lou80560009: #maddow women, show republicans we r 2 b treated equal! How? Simple, just vote 4 Hillary, in masses, make a statement as o…",FALSE,0,NA,2015-10-03 12:26:23,FALSE,NA,"A650285769618255872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marieann66",1,TRUE,FALSE,NA,NA,"rt lou80560009 maddow women show republicans we r 2 b treated equal how simple just vote 4 hillary in masses make a statement as o","rt lou80560009 maddow women show republicans r 2 b treated equal simple just vote 4 hillary masses make statement o"
"@We3forDemocracy @WSJ This is all true, yet he's 10,000 times better than Hillary. That's all needs be said about her. Go Bernie!",FALSE,0,"We3forDemocracy",2015-10-03 11:49:36,FALSE,"A650170817414758400","A650276512638218240","A1375717166","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hopitoulas",0,FALSE,FALSE,"-90.0776805","29.9216389","we3fordemocracy wsj this is all true yet hes 10000 times better than hillary thats all needs be said about her go bernie","we3fordemocracy wsj true yet hes 10000 times better hillary thats needs said go bernie"
"@cspanwj  Hillary is great at weaving her spiderweb of Lies !",FALSE,0,"cspanwj",2015-10-03 11:30:15,FALSE,NA,"A650271642657157120","A15923226","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","robgee704",0,FALSE,FALSE,"-75.0709724","41.0831642","cspanwj  hillary is great at weaving her spiderweb of lies ","cspanwj  hillary great weaving spiderweb lies"
"@cspanwj  Monica Lewinsky was also a right wing conspiracy according to Hillary !",FALSE,0,"cspanwj",2015-10-03 11:25:53,FALSE,NA,"A650270542612819968","A15923226","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","robgee704",0,FALSE,FALSE,"-75.0709308","41.0831688","cspanwj  monica lewinsky was also a right wing conspiracy according to hillary ","cspanwj  monica lewinsky also right wing conspiracy according hillary"
"@cspanwj  Give Hillary a Lie Detector test , and Warren a DNA test !",FALSE,0,"cspanwj",2015-10-03 11:15:57,FALSE,NA,"A650268042660839424","A15923226","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","robgee704",0,FALSE,FALSE,"-75.0709828","41.0831457","cspanwj  give hillary a lie detector test  and warren a dna test ","cspanwj  give hillary lie detector test  warren dna test"
"@PoliticalAnt @lshapiro30 @ThreeGirlsMom1 @TheDailyEdge @HillaryClinton Hillary can barely walk, and she would run on her heals if she ran.",FALSE,0,"PoliticalAnt",2015-10-03 07:55:09,FALSE,"A649267589496053760","A650217510562693120","A52230962","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","EricStevenVogel",0,FALSE,FALSE,"-97.32771561","37.64613023","politicalant lshapiro30 threegirlsmom1 thedailyedge hillaryclinton hillary can barely walk and she would run on her heals if she ran","politicalant lshapiro30 threegirlsmom1 thedailyedge hillaryclinton hillary can barely walk run heals ran"
"@laureldavilacpa @lshapiro30  the  Hillary assimilation will be a group of one. You are not Hillary.",FALSE,0,"laureldavilacpa",2015-10-03 07:48:25,FALSE,"A649997144619749376","A650215815929683968","A21705181","<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","EricStevenVogel",0,FALSE,FALSE,"-97.32774558","37.64613481","laureldavilacpa lshapiro30  the  hillary assimilation will be a group of one you are not hillary","laureldavilacpa lshapiro30   hillary assimilation will group one hillary"
"RT @Lou80560009: #maddow bullying women that's what GOP congress is about. GOP bullies women like Hillary, Richards &amp; many others http://t.…",FALSE,0,NA,2015-10-03 07:32:08,FALSE,NA,"A650211716651970560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nursenomore",40,TRUE,FALSE,NA,NA,"rt lou80560009 maddow bullying women thats what gop congress is about gop bullies women like hillary richards amp many others ","rt lou80560009 maddow bullying women thats gop congress gop bullies women like hillary richards amp many others"
"Congrats Hillary and Frankie! Love you both. @ The MV Skansonia https://t.co/9LQ9CrQonm",FALSE,0,NA,2015-10-03 04:28:22,FALSE,NA,"A650165470998323201",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","rganguly",0,FALSE,FALSE,"-122.32619271","47.65286461","congrats hillary and frankie love you both  the mv skansonia ","congrats hillary frankie love  mv skansonia"
"We need to enforce labor law. Let's make sure politicians like Hillary who engage in wage theft and other abuse go to jail.",FALSE,0,NA,2015-10-03 04:08:36,FALSE,NA,"A650160497631887360",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","PhilLawrence69",0,FALSE,FALSE,"-77.88990835","34.19779487","we need to enforce labor law lets make sure politicians like hillary who engage in wage theft and other abuse go to jail","need enforce labor law lets make sure politicians like hillary engage wage theft abuse go jail"
"Barbara 100% correct. Women cannot be anything but strong in public. Look what press did to Hillary in NH last time around. @ABCSharkTank",FALSE,1,NA,2015-10-03 01:45:29,FALSE,NA,"A650124480203890688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gappoet",0,FALSE,FALSE,"-76.12060833","43.04094529","barbara 100 correct women cannot be anything but strong in public look what press did to hillary in nh last time around abcsharktank","barbara 100 correct women anything strong public look press hillary nh last time around abcsharktank"
"#maddow women, show republicans we r 2 b treated equal! How? Simple, just vote 4 Hillary, in masses, make a statement as only we know how!",FALSE,2,NA,2015-10-03 01:34:08,FALSE,NA,"A650121625208258560",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","Lou80560009",1,FALSE,FALSE,"-115.172186","36.0212487","maddow women show republicans we r 2 b treated equal how simple just vote 4 hillary in masses make a statement as only we know how","maddow women show republicans r 2 b treated equal simple just vote 4 hillary masses make statement know"
"It is not ""O,"" Hillary, or SOB elected act-a-likes. Idiots yes. It is the evil &amp; selfish voters who burden us with their many bad choices.",FALSE,0,NA,2015-10-03 01:08:55,FALSE,NA,"A650115277078798336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sskjsk",0,FALSE,FALSE,"-81.4764641","30.3377499","it is not ""o"" hillary or sob elected actalikes idiots yes it is the evil amp selfish voters who burden us with their many bad choices","""o"" hillary sob elected actalikes idiots yes evil amp selfish voters burden us many bad choices"
